Käyttöönottovuosi,Merkki,Malli,Hylkäys %,Yleisin hylkäyssyy,Toiseksi yleisin hylkäyssyy,Kolmanneksi yleisin hylkäyssyy
2001,Land Rover,FREELANDER,33.6,Käyttöjarru,Bensiinimoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD)
2001,Saab,9-3,33.7,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
2001,Peugeot,306,34.3,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2001,Honda,ACCORD,34.5,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
2001,Chrysler,SEBRING,34.7,Ohjausnivelet ja -tangot,Etuakselisto,Taka-akselisto
2001,Volvo,S80,35.0,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
2001,Audi,A3,35.1,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
2001,Volkswagen,POLO,35.3,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
2001,Renault,MEGANE,35.5,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2001,Renault,TWINGO,35.7,Käyttöjarrun dynamometritesti,Käyttöjarru,Etuakselisto
2001,Volvo,S60,35.8,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2001,Volkswagen,BORA,36.5,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
2001,Ford,FOCUS,36.6,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,Ohjausnivelet ja -tangot
2001,Ford,KA,36.6,Alustan kotelot ja pohjalevy,Jousitus ja iskunvaimennus,Etuakselisto
2001,Seat,TOLEDO,37.0,Ohjausnivelet ja -tangot,Käyttöjarru,Seisontajarrun dynamometritesti
2001,BMW,X5,37.1,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Taka-akselisto
2001,Mercedes-Benz,A,37.1,Jousitus ja iskunvaimennus,Käyttöjarru,Käyttöjarrun dynamometritesti
2001,Mitsubishi,CARISMA,37.9,Käyttöjarru,Etuakselisto,Seisontajarrun dynamometritesti
2001,Volvo,S40,37.9,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
2001,Renault,CLIO,38.1,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
2001,Mazda,2,38.4,Alustan kotelot ja pohjalevy,Käyttöjarru,Seisontajarrun dynamometritesti
2001,Citroen,BERLINGO,38.4,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti
2001,BMW,3,38.6,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
2001,Ford,GALAXY,38.6,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
2001,Volvo,V70,38.8,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2001,Audi,A6,39.0,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
2001,Peugeot,307,39.4,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
2001,Peugeot,PARTNER,39.5,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
2001,Skoda,OCTAVIA,39.6,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2001,Mitsubishi,PAJERO,40.2,Etuakselisto,Käyttöjarrun dynamometritesti,Ohjausnivelet ja -tangot
2001,Opel,OMEGA,40.3,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
2001,Seat,LEON,40.6,Käyttöjarru,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
2001,Seat,CORDOBA,41.2,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti,Etuakselisto
2001,Volvo,V40,41.3,Käyttöjarru,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
2001,Peugeot,607,41.4,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
2001,Volkswagen,PASSAT,41.5,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
2001,Fiat,PUNTO,41.5,Alustan kotelot ja pohjalevy,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
2001,BMW,5,41.6,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
2001,Opel,ZAFIRA,41.8,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus
2001,Mercedes-Benz,C,42.1,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2001,Skoda,FABIA,42.3,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
2001,Citroen,XSARA,42.5,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
2001,Opel,VECTRA,42.6,Taka-akselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2001,Nissan,PRIMERA,43.1,Etuakselisto,Alustan kotelot ja pohjalevy,Käyttöjarru
2001,Chrysler,NEON,44.0,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
2001,Peugeot,206,44.3,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2001,Seat,IBIZA,44.6,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD)
2001,Fiat,BRAVA,44.7,Käyttöjarru,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
2001,Chrysler,VOYAGER,45.4,Seisontajarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2001,Mercedes-Benz,M,45.7,Ohjausnivelet ja -tangot,Etuakselisto,Taka-akselisto
2001,Mercedes-Benz,E,45.9,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2001,Ford,MONDEO,46.5,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
2001,Mercedes-Benz,B,48.3,,,
2001,Citroen,C5,49.1,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Seisontajarrun dynamometritesti
2001,Chrysler,PT CRUISER,50.6,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2001,Fiat,BRAVO,52.3,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
2001,Alfa Romeo,147,52.3,Etuakselisto,Alustan kotelot ja pohjalevy,Sisäinen valvontajärjestelmä (OBD)
2001,Fiat,MAREA,52.4,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD)
2001,Peugeot,406,52.5,Taka-akselisto,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
2001,Chevrolet,TRANS SPORT,52.5,Alustan kotelot ja pohjalevy,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
2001,Alfa Romeo,156,53.2,Etuakselisto,Alustan kotelot ja pohjalevy,Bensiinimoottorin pakokaasumittaus
2001,Citroen,XSARA PICASSO,54.6,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
2001,Renault,LAGUNA,55.6,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2000,* Kaikki yhteensä *,,36.9,,,
2000,Toyota,COROLLA,11.8,Jousitus ja iskunvaimennus,Bensiinimoottorin pakokaasumittaus,Käyttöjarrun dynamometritesti
2000,Mercedes-Benz,SLK,12.8,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
2000,Toyota,AVENSIS,17.5,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus
2000,Toyota,LAND CRUISER,19.1,Seisontajarrun dynamometritesti,Käyttöjarru,Dieselmoottorin pakokaasumittaus
2000,Honda,CIVIC,20.4,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Alustan kotelot ja pohjalevy
2000,Toyota,YARIS,21.0,Käyttöjarru,Alustan kotelot ja pohjalevy,Bensiinimoottorin pakokaasumittaus
2000,Subaru,LEGACY,22.4,Bensiinimoottorin pakokaasumittaus,Käyttöjarru,Pakoputkisto
2000,Honda,HR-V,22.6,Ohjausnivelet ja -tangot,Alustan kotelot ja pohjalevy,Bensiinimoottorin pakokaasumittaus
2000,Saab,9-5,23.2,Taka-akselisto,Seisontajarrun dynamometritesti,Käyttöjarru
2000,Toyota,RAV4,23.3,Käyttöjarru,Jousitus ja iskunvaimennus,Bensiinimoottorin pakokaasumittaus
2000,Toyota,CELICA,24.1,Bensiinimoottorin pakokaasumittaus,Seisontajarrun dynamometritesti,Käyttöjarru
2000,Chevrolet,ALERO,24.8,Käyttöjarru,Etuakselisto,Jousitus ja iskunvaimennus
2000,Volvo,C70,25.7,Käyttöjarru,Etuakselisto,Ohjausnivelet ja -tangot
2000,Mitsubishi,PAJERO,27.5,Etuakselisto,Käyttöjarru,Bensiinimoottorin pakokaasumittaus
2000,Mercedes-Benz,CLK,28.2,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
2000,Lada-Vaz,SAMARA,28.2,Bensiinimoottorin pakokaasumittaus,Käyttöjarru,Alustan kotelot ja pohjalevy
2000,Audi,TT,28.5,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Etuakselisto
2000,Opel,AGILA,28.9,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2000,Jaguar,S-TYPE,29.0,Seisontajarrun dynamometritesti,Etuakselisto,Taka-akselisto
2000,Volkswagen,NEW BEETLE,29.4,Bensiinimoottorin pakokaasumittaus,Ohjausnivelet ja -tangot,Käyttöjarru
2000,Saab,9-3,29.4,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarrun dynamometritesti
2000,Jeep,CHEROKEE,30.6,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Taka-akselisto
2000,Nissan,MICRA,30.9,Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
2000,Chrysler,300,31.5,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2000,Honda,CR-V,32.1,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Alustan kotelot ja pohjalevy
2000,Volvo,S70,32.2,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2000,Opel,ASTRA,33.1,Bensiinimoottorin pakokaasumittaus,Seisontajarrun dynamometritesti,Käyttöjarru
2000,Mazda,2,33.2,Etuakselisto,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti
2000,Opel,CORSA,33.3,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
2000,Ford,FIESTA,33.5,Bensiinimoottorin pakokaasumittaus,Etuakselisto,Seisontajarrun dynamometritesti
2000,Honda,ACCORD,34.3,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2000,Volvo,S40,34.4,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2000,Mitsubishi,CARISMA,34.7,Etuakselisto,Käyttöjarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus
2000,Nissan,ALMERA,34.8,Alustan kotelot ja pohjalevy,Käyttöjarru,Seisontajarrun dynamometritesti
2000,Volkswagen,POLO,34.8,Käyttöjarrun dynamometritesti,Käyttöjarru,Bensiinimoottorin pakokaasumittaus
2000,Skoda,FELICIA,35.7,Käyttöjarrun dynamometritesti,Käyttöjarru,Etuakselisto
2000,Volvo,S60,35.9,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
2000,Suzuki,SWIFT,35.9,Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus
2000,Volvo,S80,35.9,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2000,Subaru,IMPREZA,36.0,Bensiinimoottorin pakokaasumittaus,Käyttöjarru,Kori
2000,Audi,A3,36.1,Käyttöjarru,Bensiinimoottorin pakokaasumittaus,Etuakselisto
2000,Land Rover,FREELANDER,36.6,Bensiinimoottorin pakokaasumittaus,Ohjausnivelet ja -tangot,Käyttöjarru
2000,Citroen,SAXO,36.8,Käyttöjarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus,Etuakselisto
2000,Mitsubishi,COLT,36.9,Alustan kotelot ja pohjalevy,Ohjausnivelet ja -tangot,Bensiinimoottorin pakokaasumittaus
2000,Volkswagen,BORA,38.2,Käyttöjarru,Ohjausnivelet ja -tangot,Bensiinimoottorin pakokaasumittaus
2000,Peugeot,607,38.5,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2000,Chrysler,PT CRUISER,38.7,Etuakselisto,Ohjausnivelet ja -tangot,Bensiinimoottorin pakokaasumittaus
2000,Volkswagen,GOLF,38.8,Bensiinimoottorin pakokaasumittaus,Käyttöjarru,Etuakselisto
2000,Renault,MEGANE,38.8,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Käyttöjarru
2000,Renault,TWINGO,38.8,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti,Etuakselisto
2000,Suzuki,BALENO,38.9,Bensiinimoottorin pakokaasumittaus,Etuakselisto,Käyttöjarrun dynamometritesti
2000,Seat,IBIZA,39.1,Bensiinimoottorin pakokaasumittaus,Etuakselisto,Seisontajarrun dynamometritesti
2000,Citroen,XANTIA,39.1,Etuakselisto,Käyttöjarru,Bensiinimoottorin pakokaasumittaus
2000,Mercedes-Benz,A,39.2,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti,Käyttöjarru
2000,Volvo,V40,39.4,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2000,Renault,CLIO,39.6,Jousitus ja iskunvaimennus,Etuakselisto,Ohjausnivelet ja -tangot
2000,Audi,A6,39.6,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
2000,Rover,75,39.7,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2000,BMW,3,39.9,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
2000,Opel,OMEGA,40.2,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus
2000,Ford,GALAXY,40.5,Seisontajarrun dynamometritesti,Käyttöjarru,Alustan kotelot ja pohjalevy
2000,Citroen,BERLINGO,40.5,Käyttöjarru,Käyttöjarrun dynamometritesti,Ohjausnivelet ja -tangot
2000,Skoda,FABIA,40.6,Käyttöjarru,Seisontajarrun dynamometritesti,Etuakselisto
2000,Audi,A4,40.7,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
2000,Peugeot,306,41.3,Käyttöjarru,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2000,Ford,FOCUS,41.7,Seisontajarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus,Käyttöjarrun dynamometritesti
2000,BMW,5,41.8,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
2000,Skoda,OCTAVIA,41.9,Ohjausnivelet ja -tangot,Bensiinimoottorin pakokaasumittaus,Etuakselisto
2000,Chrysler,NEON,42.4,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
2000,Volvo,V70,42.5,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2000,Volkswagen,PASSAT,42.8,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
2000,Citroen,XSARA,43.1,Käyttöjarru,Etuakselisto,Bensiinimoottorin pakokaasumittaus
2000,Peugeot,206,43.5,Etuakselisto,Käyttöjarru,Bensiinimoottorin pakokaasumittaus
2000,Suzuki,ALTO,43.9,Käyttöjarrun dynamometritesti,Alustan kotelot ja pohjalevy,Bensiinimoottorin pakokaasumittaus
2000,Fiat,PUNTO,44.2,Alustan kotelot ja pohjalevy,Etuakselisto,Ohjausnivelet ja -tangot
2000,Mercedes-Benz,C,44.2,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
2000,Seat,TOLEDO,44.2,Käyttöjarru,Etuakselisto,Ohjausnivelet ja -tangot
2000,Nissan,MAXIMA QX,44.7,Alustan kotelot ja pohjalevy,Etuakselisto,Käyttöjarru
2000,Mercedes-Benz,E,45.3,Jousitus ja iskunvaimennus,Etuakselisto,Alustan kotelot ja pohjalevy
2000,Seat,LEON,45.3,Käyttöjarru,Ohjausnivelet ja -tangot,Etuakselisto
2000,Peugeot,PARTNER,45.7,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
2000,Seat,CORDOBA,46.4,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,Etuakselisto
2000,Opel,VECTRA,46.5,Taka-akselisto,Seisontajarrun dynamometritesti,Käyttöjarru
2000,Mitsubishi,GALANT,46.8,Käyttöjarrun dynamometritesti,Etuakselisto,Bensiinimoottorin pakokaasumittaus
2000,Nissan,PRIMERA,47.0,Alustan kotelot ja pohjalevy,Etuakselisto,Seisontajarrun dynamometritesti
2000,Opel,ZAFIRA,47.1,Seisontajarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus,Jousitus ja iskunvaimennus
2000,Ford,ESCORT,47.9,Alustan kotelot ja pohjalevy,Etuakselisto,Bensiinimoottorin pakokaasumittaus
2000,Citroen,XSARA PICASSO,48.0,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Alustan kotelot ja pohjalevy
2000,Fiat,BRAVO,48.1,Bensiinimoottorin pakokaasumittaus,Etuakselisto,Käyttöjarrun dynamometritesti
2000,Ford,KA,49.2,Alustan kotelot ja pohjalevy,Jousitus ja iskunvaimennus,Etuakselisto
2000,Chrysler,VOYAGER,49.5,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
2000,Fiat,BRAVA,49.8,Bensiinimoottorin pakokaasumittaus,Etuakselisto,Alustan kotelot ja pohjalevy
2000,Peugeot,406,51.5,Taka-akselisto,Etuakselisto,Seisontajarrun dynamometritesti
2000,Mercedes-Benz,M,51.8,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarru
2000,Renault,LAGUNA,52.7,Etuakselisto,Käyttöjarru,Alustan kotelot ja pohjalevy
2000,Ford,MONDEO,56.3,Etuakselisto,Käyttöjarru,Alustan kotelot ja pohjalevy
2000,Alfa Romeo,156,58.2,Alustan kotelot ja pohjalevy,Etuakselisto,Bensiinimoottorin pakokaasumittaus
2000,Fiat,MAREA,59.3,Alustan kotelot ja pohjalevy,Etuakselisto,Käyttöjarru
2000,Chevrolet,TRANS SPORT,65.0,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti,Etuakselisto
