,model_year,brand,model,checked_cars,fail_pct,driven_avg,driven_med,reason_1,reason_2,reason_3
208,2003,Toyota,YARIS,2474,18.39,167000,159000,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
209,2003,Toyota,YARIS VERSO,788,26.14,210000,203000,Jousitus ja iskunvaimennus,Alustan kotelot ja pohjalevy,Käyttöjarru
210,2003,Volkswagen,BORA,2739,26.9,218000,204000,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
211,2003,Volkswagen,GOLF,6996,29.0,239000,228000,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
212,2003,Volkswagen,PASSAT,3364,34.84,302000,290000,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
213,2003,Volkswagen,POLO,2372,36.0,170000,159000,Käyttöjarru,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
214,2003,Volkswagen,TOUAREG,118,29.66,247000,244000,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Turvavyöt ja -varusteet
215,2003,Volkswagen,TOURAN,581,40.78,289000,283000,Jousitus ja iskunvaimennus,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
216,2003,Volkswagen,TRANSPORTER,179,52.5,458000,471000,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
217,2003,Volvo,C70,426,29.81,315000,302000,Etuakselisto,Jousitus ja iskunvaimennus,
218,2003,Volvo,S40,1291,32.53,216000,210000,Seisontajarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
219,2003,Volvo,S60,2044,35.2,264000,253000,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
220,2003,Volvo,S80,916,32.97,293000,273000,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
221,2003,Volvo,V40,1572,38.8,246000,238000,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
222,2003,Volvo,V70,4458,38.12,320000,302000,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
223,2003,Volvo,XC90,508,41.12,299000,296000,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
224,2004,Alfa Romeo,147,121,48.75,156000,157000,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
225,2004,Alfa Romeo,156,282,41.12,173000,170000,Etuakselisto,Seisontajarrun dynamometritesti,Alustan kotelot ja pohjalevy
226,2004,Audi,A3,924,32.03,217000,207000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
227,2004,Audi,A4,2512,25.84,254000,244000,Käyttöjarru,Etuakselisto,Jousitus ja iskunvaimennus
228,2004,Audi,A6,1854,25.89,271000,263000,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
229,2004,BMW,1,190,35.78,226000,203000,Käyttöjarru,Taka-akselisto,Jousitus ja iskunvaimennus
230,2004,BMW,3,1766,35.66,232000,223000,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
231,2004,BMW,5,2093,38.12,282000,277000,Käyttöjarru,Ohjausnivelet ja -tangot,Etuakselisto
232,2004,BMW,X3,333,22.81,250000,240000,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
233,2004,BMW,X5,362,32.88,297000,280000,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
234,2004,BMW,Z4,111,17.12,125000,121000,,,
235,2004,Chrysler,300C,134,33.6,195000,195000,Seisontajarrun dynamometritesti,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD)
236,2004,Chrysler,NEON,287,42.5,144000,147000,Etuakselisto,Alustan kotelot ja pohjalevy,Ohjausnivelet ja -tangot
237,2004,Chrysler,PT CRUISER,200,45.5,191000,174000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
238,2004,Chrysler,SEBRING,333,40.53,182000,179000,Ohjausnivelet ja -tangot,Taka-akselisto,Alustan kotelot ja pohjalevy
239,2004,Chrysler,VOYAGER,786,44.03,241000,234000,Seisontajarrun dynamometritesti,Käyttöjarru,Ohjausnivelet ja -tangot
240,2004,Citroen,BERLINGO,332,34.94,219000,213000,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
241,2004,Citroen,C2,716,29.47,146000,143000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
242,2004,Citroen,C3,1087,30.17,148000,143000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
243,2004,Citroen,C4,120,38.34,177000,177000,Jousitus ja iskunvaimennus,Etuakselisto,Seisontajarrun dynamometritesti
244,2004,Citroen,C5,1681,41.06,233000,224000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
245,2004,Citroen,XSARA,1164,29.98,192000,186000,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
246,2004,Citroen,XSARA PICASSO,557,36.8,216000,210000,Etuakselisto,Seisontajarrun dynamometritesti,Alustan kotelot ja pohjalevy
247,2004,Daewoo,EVANDA,278,39.56,178000,179000,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,Käyttöjarru
248,2004,Daewoo,KALOS,740,40.7,137000,130000,Etuakselisto,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
249,2004,Daewoo,LACETTI,173,42.2,151000,147000,Etuakselisto,Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti
250,2004,Daewoo,MATIZ,201,44.78,110000,104000,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Alustan kotelot ja pohjalevy
251,2004,Daewoo,NUBIRA,358,43.3,176000,172000,Alustan kotelot ja pohjalevy,Käyttöjarru,Käyttöjarrun dynamometritesti
252,2004,Daewoo,TACUMA,141,35.47,165000,162000,Alustan kotelot ja pohjalevy,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
253,2004,Fiat,PANDA,136,37.5,129000,129000,Etuakselisto,Seisontajarrun dynamometritesti,
254,2004,Fiat,PUNTO,2930,34.72,142000,139000,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
255,2004,Fiat,STILO,1600,46.62,183000,180000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Etuakselisto
256,2004,Ford,FIESTA,788,13.83,146000,140000,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
257,2004,Ford,FOCUS,5089,30.84,204000,201000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti
258,2004,Ford,FOCUS C-MAX,1122,35.84,220000,212000,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
259,2004,Ford,FUSION,243,13.17,169000,165000,Jousitus ja iskunvaimennus,,
260,2004,Ford,KA,111,42.34,113000,114000,Alustan kotelot ja pohjalevy,Jousitus ja iskunvaimennus,Etuakselisto
261,2004,Ford,MONDEO,3010,35.34,242000,236000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarru
262,2004,Ford,TOURNEO CONNECT,220,32.28,215000,210000,Seisontajarrun dynamometritesti,Alustan kotelot ja pohjalevy,Käyttöjarru
263,2004,Honda,ACCORD,1284,31.31,235000,235000,Etuakselisto,Taka-akselisto,Käyttöjarru
264,2004,Honda,CIVIC,1297,18.27,180000,178000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),
265,2004,Honda,CR-V,1005,19.7,217000,217000,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Etuakselisto
266,2004,Honda,HR-V,285,14.04,190000,187000,,,
267,2004,Honda,JAZZ,384,20.05,158000,156000,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
268,2004,Honda,STREAM,166,25.3,231000,226000,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Käyttöjarru
269,2004,Hyundai,ELANTRA,149,33.56,192000,181000,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,
270,2004,Hyundai,GETZ,652,22.1,149000,141000,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus
271,2004,Hyundai,MATRIX,209,42.12,166000,165000,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
272,2004,Hyundai,SANTA FE,184,31.52,241000,227000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
273,2004,Hyundai,SONATA,137,35.03,205000,203000,Taka-akselisto,Käyttöjarru,Etuakselisto
274,2004,Hyundai,TRAJET,140,54.28,253000,242000,Jousitus ja iskunvaimennus,Taka-akselisto,Seisontajarrun dynamometritesti
275,2004,Jaguar,S-TYPE,131,29.77,196000,184000,Taka-akselisto,Alustan kotelot ja pohjalevy,Käyttöjarru
276,2004,Jaguar,X-TYPE,247,42.5,224000,225000,Seisontajarrun dynamometritesti,Käyttöjarru,Alustan kotelot ja pohjalevy
277,2004,Jeep,CHEROKEE,218,33.03,221000,206000,Seisontajarrun dynamometritesti,Etuakselisto,Ohjausnivelet ja -tangot
278,2004,Kia,SORENTO,118,43.22,261000,253000,Seisontajarrun dynamometritesti,Etuakselisto,Ohjausnivelet ja -tangot
279,2004,Land Rover,FREELANDER,228,23.69,229000,223000,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
280,2004,Mazda,2,105,20.95,152000,149000,,,
281,2004,Mazda,3,1312,40.25,183000,181000,Etuakselisto,Jousitus ja iskunvaimennus,Alustan kotelot ja pohjalevy
282,2004,Mazda,6,2939,38.3,227000,223000,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti,Käyttöjarru
283,2004,Mazda,MPV,101,36.62,225000,231000,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti,Etuakselisto
284,2004,Mazda,PREMACY,302,49.66,202000,201000,Alustan kotelot ja pohjalevy,Kori,Käyttöjarru
285,2004,Mercedes-Benz,A,448,27.69,173000,165000,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
286,2004,Mercedes-Benz,C,2838,45.0,263000,247000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
287,2004,Mercedes-Benz,CLK,250,36.4,192000,186000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
288,2004,Mercedes-Benz,E,3245,35.56,327000,313000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
289,2004,Mercedes-Benz,M,295,41.7,280000,276000,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Taka-akselisto
290,2004,Mercedes-Benz,SLK,312,19.55,142000,133000,Jousitus ja iskunvaimennus,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
291,2004,Mercedes-Benz,VITO,155,60.0,355000,344000,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
292,2004,Mini,COOPER,324,31.48,148000,146000,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Etuakselisto
293,2004,Mitsubishi,GRANDIS,143,40.56,237000,234000,Ohjausnivelet ja -tangot,Etuakselisto,Taka-akselisto
294,2004,Mitsubishi,LANCER,438,34.94,193000,193000,Ohjausnivelet ja -tangot,Taka-akselisto,Etuakselisto
295,2004,Mitsubishi,OUTLANDER,160,41.25,205000,203000,Taka-akselisto,Käyttöjarru,Ohjausnivelet ja -tangot
296,2004,Mitsubishi,PAJERO,126,26.98,283000,279000,Etuakselisto,,
297,2004,Nissan,ALMERA,2980,23.16,172000,168000,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
298,2004,Nissan,ALMERA TINO,477,30.81,185000,183000,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
299,2004,Nissan,MAXIMA QX,646,26.94,216000,207000,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
300,2004,Nissan,MICRA,1094,28.61,142000,136000,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
301,2004,Nissan,PRIMERA,3494,33.5,213000,209000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
302,2004,Nissan,X-TRAIL,635,31.02,237000,227000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
303,2004,Opel,ASTRA,2088,33.1,184000,180000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
304,2004,Opel,CORSA,320,33.44,147000,138000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
305,2004,Opel,MERIVA,561,36.0,171000,166000,Käyttöjarru,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
306,2004,Opel,VECTRA,2414,43.88,242000,238000,Jousitus ja iskunvaimennus,Taka-akselisto,Seisontajarrun dynamometritesti
307,2004,Opel,ZAFIRA,353,45.88,239000,236000,Seisontajarrun dynamometritesti,Etuakselisto,Jousitus ja iskunvaimennus
308,2004,Peugeot,206,2509,31.2,147000,142000,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
309,2004,Peugeot,307,4132,38.62,202000,198000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
310,2004,Peugeot,406,708,40.8,240000,229000,Seisontajarrun dynamometritesti,Etuakselisto,Taka-akselisto
311,2004,Peugeot,407,1176,37.06,220000,209000,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
312,2004,Peugeot,607,175,44.0,251000,244000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
313,2004,Peugeot,807,169,49.12,250000,245000,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti,Etuakselisto
314,2004,Peugeot,PARTNER,197,27.4,203000,201000,Etuakselisto,Jousitus ja iskunvaimennus,
315,2004,Renault,CLIO,888,37.84,137000,133000,Jousitus ja iskunvaimennus,Etuakselisto,Ohjausnivelet ja -tangot
316,2004,Renault,ESPACE,113,49.56,244000,245000,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
317,2004,Renault,LAGUNA,1208,50.66,211000,208000,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
318,2004,Renault,MEGANE,2610,46.4,198000,193000,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
319,2004,Renault,MEGANE SCENIC,1496,48.34,188000,187000,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
320,2004,Renault,TWINGO,172,22.67,121000,118000,Jousitus ja iskunvaimennus,,
321,2004,Saab,9-3,922,27.55,215000,215000,Taka-akselisto,Jousitus ja iskunvaimennus,Käyttöjarru
322,2004,Saab,9-5,853,24.16,254000,241000,Taka-akselisto,Seisontajarrun dynamometritesti,Käyttöjarru
323,2004,Seat,CORDOBA,205,38.53,238000,218000,Jousitus ja iskunvaimennus,Etuakselisto,
324,2004,Seat,IBIZA,148,39.2,170000,170000,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
325,2004,Seat,LEON,348,35.62,255000,245000,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
326,2004,Seat,TOLEDO,582,36.1,316000,317000,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
327,2004,Skoda,FABIA,703,40.25,202000,189000,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
328,2004,Skoda,OCTAVIA,2300,30.78,251000,236000,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
329,2004,Skoda,SUPERB,225,30.67,271000,254000,Etuakselisto,Käyttöjarru,
330,2004,Smart,FORFOUR,109,27.52,149000,150000,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
331,2004,Subaru,FORESTER,145,12.41,214000,213000,,,
332,2004,Subaru,IMPREZA,190,17.89,191000,189000,Bensiinimoottorin pakokaasumittaus,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
333,2004,Subaru,LEGACY,326,13.5,224000,222000,Käyttöjarru,Bensiinimoottorin pakokaasumittaus,Etuakselisto
334,2004,Suzuki,GRAND VITARA,189,19.58,221000,198000,Käyttöjarrun dynamometritesti,,
335,2004,Suzuki,IGNIS,109,18.34,162000,158000,Etuakselisto,,
336,2004,Suzuki,LIANA,158,25.95,172000,173000,Etuakselisto,Jousitus ja iskunvaimennus,
337,2004,Toyota,AVENSIS,5360,16.75,239000,228000,Käyttöjarru,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
338,2004,Toyota,AVENSIS VERSO,512,23.05,277000,262000,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,Käyttöjarru
339,2004,Toyota,CAMRY,126,18.25,251000,221000,Käyttöjarru,,
340,2004,Toyota,COROLLA,9108,14.03,195000,189000,Käyttöjarrun dynamometritesti,Käyttöjarru,Seisontajarrun dynamometritesti
341,2004,Toyota,COROLLA VERSO,1691,15.02,233000,226000,Seisontajarrun dynamometritesti,Käyttöjarru,
342,2004,Toyota,LAND CRUISER,399,14.79,310000,310000,Etuakselisto,Seisontajarrun dynamometritesti,
343,2004,Toyota,RAV4,763,15.2,218000,212000,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
344,2004,Toyota,YARIS,2015,15.09,154000,146000,Käyttöjarru,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
345,2004,Toyota,YARIS VERSO,637,23.08,198000,190000,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus
346,2004,Volkswagen,BORA,1771,23.38,199000,187000,Seisontajarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
347,2004,Volkswagen,CADDY,148,41.22,260000,264000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
348,2004,Volkswagen,GOLF,7175,31.8,219000,207000,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
349,2004,Volkswagen,PASSAT,2694,29.84,292000,282000,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
350,2004,Volkswagen,POLO,1635,33.22,156000,146000,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
351,2004,Volkswagen,TOUAREG,187,24.06,260000,266000,Käyttöjarru,,
352,2004,Volkswagen,TOURAN,1300,42.47,287000,280000,Jousitus ja iskunvaimennus,Käyttöjarru,Etuakselisto
353,2004,Volkswagen,TRANSPORTER,230,35.22,377000,323000,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarru
354,2004,Volvo,C70,440,28.19,293000,276000,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
355,2004,Volvo,S40,1859,30.19,199000,194000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
356,2004,Volvo,S60,1350,27.4,234000,226000,Seisontajarrun dynamometritesti,Etuakselisto,Ohjausnivelet ja -tangot
357,2004,Volvo,S80,789,29.02,279000,250000,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
358,2004,Volvo,V40,1490,33.62,222000,213000,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
359,2004,Volvo,V50,1528,32.12,245000,239000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
360,2004,Volvo,V70,3781,32.1,308000,285000,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
361,2004,Volvo,XC90,704,39.5,281000,274000,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
362,2005,Alfa Romeo,147,132,46.97,147000,144000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
363,2005,Alfa Romeo,156,138,51.44,198000,194000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
364,2005,Audi,A3,1308,25.45,197000,184000,Käyttöjarru,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
365,2005,Audi,A4,3377,21.66,240000,231000,Käyttöjarru,Etuakselisto,Jousitus ja iskunvaimennus
366,2005,Audi,A6,2050,14.98,271000,264000,Käyttöjarru,Etuakselisto,Renkaat ja vanteet
367,2005,BMW,1,634,36.6,191000,180000,Käyttöjarru,Taka-akselisto,Jousitus ja iskunvaimennus
368,2005,BMW,3,2246,38.03,230000,222000,Käyttöjarru,Taka-akselisto,Jousitus ja iskunvaimennus
369,2005,BMW,5,1795,33.44,269000,266000,Käyttöjarru,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
370,2005,BMW,X3,295,20.34,252000,246000,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
371,2005,BMW,X5,349,29.23,271000,265000,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
372,2005,Chevrolet,EVANDA,241,35.28,165000,162000,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
373,2005,Chevrolet,KALOS,810,31.48,122000,119000,Etuakselisto,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
374,2005,Chevrolet,LACETTI,185,31.89,144000,143000,Etuakselisto,Alustan kotelot ja pohjalevy,Käyttöjarru
375,2005,Chevrolet,MATIZ,167,36.53,102000,92000,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Alustan kotelot ja pohjalevy
376,2005,Chevrolet,NUBIRA,543,45.3,175000,172000,Etuakselisto,Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti
377,2005,Chrysler,300C,234,36.75,208000,206000,Seisontajarrun dynamometritesti,Etuakselisto,Ohjausnivelet ja -tangot
378,2005,Chrysler,NEON,202,44.06,137000,137000,Alustan kotelot ja pohjalevy,Etuakselisto,Ohjausnivelet ja -tangot
379,2005,Chrysler,PT CRUISER,154,37.66,171000,170000,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
380,2005,Chrysler,SEBRING,459,38.34,169000,167000,Etuakselisto,Ohjausnivelet ja -tangot,Taka-akselisto
381,2005,Chrysler,VOYAGER,802,41.9,232000,225000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru
382,2005,Citroen,BERLINGO,192,34.38,210000,203000,Etuakselisto,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
383,2005,Citroen,C2,372,31.45,138000,136000,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
384,2005,Citroen,C3,919,28.52,133000,129000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
385,2005,Citroen,C4,1876,33.62,170000,164000,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Etuakselisto
386,2005,Citroen,C5,1689,39.03,225000,210000,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
387,2005,Citroen,XSARA,629,34.2,190000,185000,Seisontajarrun dynamometritesti,Etuakselisto,Ohjausnivelet ja -tangot
388,2005,Citroen,XSARA PICASSO,442,31.45,187000,184000,Etuakselisto,Ohjausnivelet ja -tangot,Alustan kotelot ja pohjalevy
389,2005,Fiat,PANDA,335,37.3,127000,125000,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
390,2005,Fiat,PUNTO,2683,26.23,131000,126000,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
391,2005,Fiat,STILO,1306,42.66,169000,166000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
392,2005,Ford,FIESTA,798,14.16,140000,138000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
393,2005,Ford,FOCUS,6165,27.95,187000,183000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
394,2005,Ford,FOCUS C-MAX,482,26.77,199000,195000,Jousitus ja iskunvaimennus,Etuakselisto,Bensiinimoottorin pakokaasumittaus
395,2005,Ford,FUSION,119,12.61,150000,144000,,,
396,2005,Ford,MAVERICK,213,25.81,187000,189000,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
397,2005,Ford,MONDEO,2672,29.0,223000,216000,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
398,2005,Ford,MUSTANG,143,14.69,134000,113000,Seisontajarrun dynamometritesti,,
399,2005,Ford,TOURNEO CONNECT,131,37.4,185000,181000,Seisontajarrun dynamometritesti,Alustan kotelot ja pohjalevy,Käyttöjarru
400,2005,Honda,ACCORD,1068,24.06,215000,212000,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
401,2005,Honda,CIVIC,755,14.83,164000,163000,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
402,2005,Honda,CR-V,1717,14.44,220000,213000,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
403,2005,Honda,FR-V,351,23.08,222000,219000,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),
404,2005,Honda,HR-V,198,10.1,171000,168000,,,
405,2005,Honda,JAZZ,491,21.19,151000,145000,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
406,2005,Hyundai,ACCENT,102,19.61,140000,135000,,,
407,2005,Hyundai,ELANTRA,147,27.2,194000,175000,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
408,2005,Hyundai,GETZ,876,13.24,138000,131000,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
409,2005,Hyundai,MATRIX,208,38.94,160000,154000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
410,2005,Hyundai,SANTA FE,174,25.3,224000,216000,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
411,2005,Hyundai,SONATA,325,24.92,188000,182000,Käyttöjarru,Seisontajarrun dynamometritesti,
412,2005,Hyundai,TRAJET,157,54.12,231000,231000,Seisontajarrun dynamometritesti,Etuakselisto,Jousitus ja iskunvaimennus
413,2005,Hyundai,TUCSON,440,34.1,205000,194000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
414,2005,Jaguar,S-TYPE,166,28.31,193000,188000,Käyttöjarru,Taka-akselisto,Seisontajarrun dynamometritesti
415,2005,Jaguar,X-TYPE,173,38.72,201000,190000,Taka-akselisto,Käyttöjarru,Alustan kotelot ja pohjalevy
416,2005,Jeep,CHEROKEE,254,27.56,208000,203000,Seisontajarrun dynamometritesti,Etuakselisto,Ohjausnivelet ja -tangot
417,2005,Kia,CARNIVAL,144,43.75,229000,219000,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarrun dynamometritesti
418,2005,Kia,CERATO,1584,27.45,162000,156000,Käyttöjarru,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
419,2005,Kia,MAGENTIS,161,27.95,177000,175000,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
