,model_year,brand,model,fail_pct,reason_1,reason_2,reason_3
1342,2003,Ford,KA,33.75,Jousitus ja iskunvaimennus,Alustan kotelot ja pohjalevy,Etuakselisto
1343,2003,Peugeot,206,34.0,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD)
1344,2003,Skoda,SUPERB,34.16,Käyttöjarru,Etuakselisto,Seisontajarrun dynamometritesti
1345,2003,Volvo,S60,34.4,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1346,2003,Renault,CLIO,34.66,Jousitus ja iskunvaimennus,Etuakselisto,Ohjausnivelet ja -tangot
1347,2003,Citroen,XSARA,34.7,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1348,2003,Mazda,6,34.84,Alustan kotelot ja pohjalevy,Käyttöjarru,Seisontajarrun dynamometritesti
1349,2003,Mitsubishi,CARISMA,34.84,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
1350,2003,Mercedes-Benz,CLK,34.9,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
1351,2003,Volvo,V70,35.56,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1352,2003,Peugeot,607,35.72,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Seisontajarrun dynamometritesti
1353,2003,Nissan,PRIMERA,35.78,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
1354,2003,Seat,TOLEDO,35.84,Käyttöjarru,Seisontajarrun dynamometritesti,Etuakselisto
1355,2003,Volkswagen,TOURAN,35.88,Käyttöjarru,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
1356,2003,Seat,LEON,36.03,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
1357,2003,Ford,MONDEO,36.22,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
1358,2003,BMW,5,36.22,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
1359,2003,Mercedes-Benz,A,36.25,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
1360,2003,Mazda,2,36.8,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti,Käyttöjarru
1361,2003,Mercedes-Benz,E,36.8,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
1362,2003,Citroen,C3,37.1,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
1363,2003,Citroen,SAXO,37.22,Etuakselisto,Käyttöjarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus
1364,2003,Opel,MERIVA,37.3,Käyttöjarru,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
1365,2003,Nissan,X-TRAIL,37.5,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1366,2003,Jaguar,X-TYPE,37.6,Taka-akselisto,Alustan kotelot ja pohjalevy,Sisäinen valvontajärjestelmä (OBD)
1367,2003,Fiat,PUNTO,37.7,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Alustan kotelot ja pohjalevy
1368,2003,Volvo,V40,38.0,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
1369,2003,Skoda,FABIA,38.06,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti,Käyttöjarru
1370,2003,BMW,3,38.1,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
1371,2003,Ford,FOCUS C-MAX,38.16,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
1372,2003,Peugeot,307,38.25,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
1373,2003,Daewoo,KALOS,38.47,Etuakselisto,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1374,2003,Hyundai,SANTA FE,38.6,Jousitus ja iskunvaimennus,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1375,2003,Seat,IBIZA,38.6,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1376,2003,Honda,ACCORD,38.88,Etuakselisto,Taka-akselisto,Seisontajarrun dynamometritesti
1377,2003,Ford,GALAXY,39.38,Seisontajarrun dynamometritesti,Käyttöjarru,Ohjausnivelet ja -tangot
1378,2003,Honda,STREAM,39.38,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Käyttöjarrun dynamometritesti
1379,2003,Peugeot,PARTNER,39.5,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
1380,2003,Seat,CORDOBA,39.56,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
1381,2003,Opel,VECTRA,39.88,Jousitus ja iskunvaimennus,Taka-akselisto,Seisontajarrun dynamometritesti
1382,2003,Chrysler,SEBRING,39.94,Ohjausnivelet ja -tangot,Taka-akselisto,Alustan kotelot ja pohjalevy
1383,2003,Citroen,C5,40.3,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1384,2003,Citroen,BERLINGO,40.38,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
1385,2003,Chrysler,NEON,40.62,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
1386,2003,Citroen,XSARA PICASSO,40.66,Etuakselisto,Alustan kotelot ja pohjalevy,Jousitus ja iskunvaimennus
1387,2003,Renault,MEGANE,40.66,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
1388,2003,Fiat,STILO,41.56,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1389,2003,Volvo,XC90,41.88,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
1390,2003,Mercedes-Benz,C,42.97,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1391,2003,Chrysler,VOYAGER,43.44,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
1392,2003,Renault,KANGOO,43.47,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
1393,2003,Mazda,3,43.72,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
1394,2003,Mercedes-Benz,M,45.22,Ohjausnivelet ja -tangot,Taka-akselisto,Etuakselisto
1395,2003,Peugeot,406,45.62,Seisontajarrun dynamometritesti,Taka-akselisto,Etuakselisto
1396,2003,Alfa Romeo,156,46.22,Etuakselisto,Alustan kotelot ja pohjalevy,Bensiinimoottorin pakokaasumittaus
1397,2003,Renault,ESPACE,47.38,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1398,2003,Chrysler,PT CRUISER,47.44,Etuakselisto,Ohjausnivelet ja -tangot,Taka-akselisto
1399,2003,Peugeot,807,47.62,Seisontajarrun dynamometritesti,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1400,2003,Hyundai,TRAJET,47.62,Etuakselisto,Taka-akselisto,Käyttöjarru
1401,2003,Daewoo,EVANDA,48.06,Taka-akselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1402,2003,Hyundai,ELANTRA,48.38,Seisontajarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
1403,2003,Chevrolet,TRANS SPORT,48.47,Alustan kotelot ja pohjalevy,Etuakselisto,Käyttöjarru
1404,2003,Opel,ZAFIRA,48.5,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
1405,2003,Opel,SIGNUM,48.97,Jousitus ja iskunvaimennus,Taka-akselisto,Seisontajarrun dynamometritesti
1406,2003,Renault,LAGUNA,49.88,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Seisontajarrun dynamometritesti
1407,2003,Volkswagen,TRANSPORTER,50.38,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Etuakselisto
1408,2003,Daewoo,MATIZ,51.34,Sisäinen valvontajärjestelmä (OBD),Alustan kotelot ja pohjalevy,Etuakselisto
1409,2002,Toyota,CAMRY,13.89,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
1410,2002,Honda,HR-V,16.44,Bensiinimoottorin pakokaasumittaus,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti
1411,2002,Toyota,RAV4,17.05,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Bensiinimoottorin pakokaasumittaus
1412,2002,Toyota,COROLLA,18.64,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
1413,2002,Ford,FIESTA,19.69,Käyttöjarru,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
1414,2002,Toyota,AVENSIS,19.86,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
1415,2002,Toyota,YARIS,21.12,Käyttöjarru,Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti
1416,2002,Nissan,MICRA,25.16,Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti,Etuakselisto
1417,2002,Audi,A3,25.6,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
1418,2002,Opel,CORSA,25.98,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1419,2002,Nissan,ALMERA,26.62,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1420,2002,Volkswagen,GOLF,27.52,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus
1421,2002,Honda,CIVIC,27.88,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
1422,2002,Land Rover,FREELANDER,27.89,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
1423,2002,Volkswagen,BORA,28.22,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
1424,2002,Suzuki,LIANA,28.77,Etuakselisto,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1425,2002,Lada-Vaz,SAMARA,29.25,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus,Käyttöjarrun dynamometritesti
1426,2002,Opel,ASTRA,29.77,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1427,2002,Mercedes-Benz,CLK,29.77,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
1428,2002,Audi,A4,30.12,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
1429,2002,Jeep,CHEROKEE,30.34,Seisontajarrun dynamometritesti,Taka-akselisto,Alustan kotelot ja pohjalevy
1430,2002,Jaguar,S-TYPE,30.77,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1431,2002,Honda,CR-V,31.1,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
1432,2002,Saab,9-5,31.12,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
1433,2002,Volvo,C70,32.12,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
1434,2002,Volvo,S40,32.22,Käyttöjarru,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1435,2002,Saab,9-3,32.38,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1436,2002,Audi,A6,32.6,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
1437,2002,BMW,5,32.8,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1438,2002,Lada-Vaz,112,33.0,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
1439,2002,Nissan,X-TRAIL,33.06,Ohjausnivelet ja -tangot,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1440,2002,Honda,ACCORD,33.53,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1441,2002,Mitsubishi,PAJERO,33.62,Alustan kotelot ja pohjalevy,Taka-akselisto,Etuakselisto
1442,2002,Opel,OMEGA,34.53,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
1443,2002,Nissan,MAXIMA,34.62,Käyttöjarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
1444,2002,Citroen,C3,34.72,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
1445,2002,Skoda,OCTAVIA,34.78,Käyttöjarru,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1446,2002,Ford,FOCUS,35.06,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarrun dynamometritesti
1447,2002,Renault,MEGANE,35.2,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
1448,2002,Citroen,XSARA,35.53,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
1449,2002,Volvo,S80,35.78,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1450,2002,Renault,CLIO,35.84,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
1451,2002,Volkswagen,POLO,36.12,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
1452,2002,Volvo,S60,36.3,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1453,2002,Volvo,V40,36.53,Käyttöjarru,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1454,2002,Seat,IBIZA,36.62,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Käyttöjarrun dynamometritesti
1455,2002,Mitsubishi,CARISMA,37.1,Käyttöjarru,Seisontajarrun dynamometritesti,Etuakselisto
1456,2002,Seat,CORDOBA,37.22,Etuakselisto,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
1457,2002,Mazda,2,37.72,Alustan kotelot ja pohjalevy,Käyttöjarru,Seisontajarrun dynamometritesti
1458,2002,Seat,LEON,37.94,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1459,2002,Volkswagen,PASSAT,38.0,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
1460,2002,BMW,X5,38.03,Etuakselisto,Käyttöjarru,Taka-akselisto
1461,2002,BMW,3,38.28,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
1462,2002,Citroen,SAXO,38.34,Käyttöjarrun dynamometritesti,Etuakselisto,Bensiinimoottorin pakokaasumittaus
1463,2002,Citroen,BERLINGO,38.88,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
1464,2002,Chrysler,NEON,39.2,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
1465,2002,Mazda,6,39.25,Alustan kotelot ja pohjalevy,Käyttöjarru,Käyttöjarrun dynamometritesti
1466,2002,Honda,STREAM,39.5,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Alustan kotelot ja pohjalevy
1467,2002,Jaguar,X-TYPE,39.84,Taka-akselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1468,2002,Volvo,V70,39.94,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1469,2002,Peugeot,307,40.12,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
1470,2002,Mercedes-Benz,A,40.25,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
1471,2002,Mini,COOPER/ ONE,40.3,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
1472,2002,Audi,AUDI,40.56,Ohjausnivelet ja -tangot,,
1473,2002,Mercedes-Benz,M,40.88,Ohjausnivelet ja -tangot,Etuakselisto,Taka-akselisto
1474,2002,Skoda,FABIA,40.97,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1475,2002,Fiat,PUNTO,41.06,Sisäinen valvontajärjestelmä (OBD),Alustan kotelot ja pohjalevy,Etuakselisto
1476,2002,Peugeot,206,41.2,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Käyttöjarru
1477,2002,Nissan,PRIMERA,41.25,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1478,2002,Opel,VECTRA,41.47,Jousitus ja iskunvaimennus,Taka-akselisto,Seisontajarrun dynamometritesti
1479,2002,Hyundai,SONATA,41.84,Käyttöjarru,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1480,2002,Peugeot,607,41.94,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Jousitus ja iskunvaimennus
1481,2002,Mercedes-Benz,E,42.0,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
1482,2002,Ford,KA,42.03,Alustan kotelot ja pohjalevy,Jousitus ja iskunvaimennus,Etuakselisto
1483,2002,Mercedes-Benz,C,42.12,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1484,2002,Fiat,STILO,42.22,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1485,2002,Chrysler,VOYAGER,43.0,Seisontajarrun dynamometritesti,Käyttöjarru,Ohjausnivelet ja -tangot
1486,2002,Ford,MONDEO,43.8,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarru
1487,2002,Opel,ZAFIRA,44.0,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
1488,2002,Citroen,XSARA PICASSO,44.78,Sisäinen valvontajärjestelmä (OBD),Alustan kotelot ja pohjalevy,Jousitus ja iskunvaimennus
1489,2002,Mazda,PREMACY,44.88,Alustan kotelot ja pohjalevy,Käyttöjarru,Etuakselisto
1490,2002,Chrysler,PT CRUISER,44.88,Etuakselisto,Ohjausnivelet ja -tangot,Taka-akselisto
1491,2002,Chrysler,SEBRING,45.62,Etuakselisto,Ohjausnivelet ja -tangot,Taka-akselisto
1492,2002,Peugeot,406,46.97,Seisontajarrun dynamometritesti,Etuakselisto,Jousitus ja iskunvaimennus
1493,2002,Volkswagen,TRANSPORTER,47.28,,,
1494,2002,Fiat,BRAVA,48.22,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1495,2002,Citroen,C5,48.8,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1496,2002,Ford,GALAXY,50.38,Seisontajarrun dynamometritesti,Käyttöjarru,Alustan kotelot ja pohjalevy
1497,2002,Alfa Romeo,156,51.8,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Alustan kotelot ja pohjalevy
1498,2002,Renault,LAGUNA,54.47,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1499,2002,Alfa Romeo,147,55.56,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1500,2002,Chevrolet,TRANS SPORT,57.4,Alustan kotelot ja pohjalevy,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
1501,2001,Mercedes-Benz,SLK,11.35,,,
1502,2001,Toyota,COROLLA,13.05,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
1503,2001,Mercedes-Benz,CLK,18.34,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Jousitus ja iskunvaimennus
1504,2001,Toyota,AVENSIS,20.84,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,Käyttöjarru
1505,2001,Toyota,RAV4,21.03,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Akseliston kiinnityspalkit
1506,2001,Toyota,YARIS,25.16,Käyttöjarru,Alustan kotelot ja pohjalevy,Jousitus ja iskunvaimennus
1507,2001,Honda,HR-V,25.31,Alustan kotelot ja pohjalevy,Ohjausnivelet ja -tangot,Bensiinimoottorin pakokaasumittaus
1508,2001,Honda,CIVIC,25.69,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
1509,2001,Opel,AGILA,26.31,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1510,2001,Saab,9-5,27.5,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1511,2001,Toyota,PREVIA,28.19,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Seisontajarrun dynamometritesti
1512,2001,Audi,AUDI,28.22,,,
1513,2001,Audi,TT,28.48,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Ohjausnivelet ja -tangot
1514,2001,Jeep,CHEROKEE,29.8,Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti,Ohjausnivelet ja -tangot
1515,2001,Opel,CORSA,31.92,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1516,2001,Jaguar,S-TYPE,32.44,,,
1517,2001,Audi,A4,32.84,Käyttöjarru,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1518,2001,Nissan,ALMERA,33.16,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti,Käyttöjarru
1519,2001,BMW,X5,33.56,Seisontajarrun dynamometritesti,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1520,2001,Opel,ASTRA,33.6,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarru
1521,2001,Ford,FIESTA,33.66,Käyttöjarrun dynamometritesti,Jousitus ja iskunvaimennus,Alustan kotelot ja pohjalevy
1522,2001,Mitsubishi,CARISMA,33.97,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1523,2001,Volvo,S80,34.12,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1524,2001,Citroen,SAXO,34.38,Käyttöjarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD)
1525,2001,Nissan,MICRA,34.56,Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
1526,2001,Renault,MEGANE,35.22,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1527,2001,Lada-Vaz,SAMARA,35.28,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus,Käyttöjarrun dynamometritesti
1528,2001,Saab,9-3,35.6,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarrun dynamometritesti
1529,2001,Volkswagen,BORA,36.03,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
1530,2001,Honda,CR-V,36.12,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Ohjausnivelet ja -tangot
1531,2001,Land Rover,FREELANDER,36.5,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
1532,2001,Chrysler,SEBRING,36.56,Seisontajarrun dynamometritesti,Taka-akselisto,Ohjausnivelet ja -tangot
1533,2001,Audi,A3,36.75,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1534,2001,Volkswagen,GOLF,37.62,Käyttöjarru,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1535,2001,Audi,A2,37.72,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
1536,2001,Nissan,MAXIMA QX,37.97,Sisäinen valvontajärjestelmä (OBD),Alustan kotelot ja pohjalevy,Käyttöjarru
1537,2001,Audi,A6,37.97,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
1538,2001,Mazda,2,38.75,Alustan kotelot ja pohjalevy,Käyttöjarru,Seisontajarrun dynamometritesti
1539,2001,Mitsubishi,PAJERO,38.78,Alustan kotelot ja pohjalevy,Taka-akselisto,Etuakselisto
1540,2001,Volvo,S60,39.03,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1541,2001,Mercedes-Benz,B,39.06,,,
1542,2001,Mercedes-Benz,A,39.22,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti,Käyttöjarru
1543,2001,Honda,ACCORD,39.25,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
1544,2001,Opel,OMEGA,39.4,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus
1545,2001,Peugeot,306,39.62,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1546,2001,Renault,CLIO,39.84,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
1547,2001,Volkswagen,POLO,39.97,Etuakselisto,Käyttöjarrun dynamometritesti,Käyttöjarru
1548,2001,Seat,IBIZA,40.16,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus
1549,2001,Renault,TWINGO,40.16,Etuakselisto,Käyttöjarrun dynamometritesti,Käyttöjarru
1550,2001,Skoda,OCTAVIA,40.38,Ohjausnivelet ja -tangot,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1551,2001,Volvo,V70,40.4,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1552,2001,Ford,FOCUS,40.5,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,Etuakselisto
1553,2001,Volvo,S40,40.6,Käyttöjarru,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1554,2001,Honda,STREAM,41.0,Käyttöjarrun dynamometritesti,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
1555,2001,Ford,KA,41.1,Alustan kotelot ja pohjalevy,Jousitus ja iskunvaimennus,Etuakselisto
1556,2001,Peugeot,307,41.25,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1557,2001,Peugeot,PARTNER,41.44,Etuakselisto,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1558,2001,Citroen,BERLINGO,41.72,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
1559,2001,Fiat,PUNTO,41.88,Alustan kotelot ja pohjalevy,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
1560,2001,Citroen,XSARA,42.3,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1561,2001,Seat,CORDOBA,42.88,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti,Etuakselisto
1562,2001,BMW,3,43.03,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
1563,2001,Chrysler,NEON,43.1,Etuakselisto,Ohjausnivelet ja -tangot,Alustan kotelot ja pohjalevy
1564,2001,Volkswagen,PASSAT,43.12,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
1565,2001,Peugeot,607,43.5,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1566,2001,Mercedes-Benz,C,43.75,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1567,2001,Chrysler,PT CRUISER,43.8,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
1568,2001,Seat,LEON,44.0,Käyttöjarru,Etuakselisto,Seisontajarrun dynamometritesti
1569,2001,Skoda,FABIA,44.8,Seisontajarrun dynamometritesti,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1570,2001,Volvo,V40,44.84,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
